Distrito;Serviço;Quantidade;Porcentagem
SAUDE;Solicitar limpeza da via pública após enchentes ou eventos;6;0.03964845040639662
SAUDE;Reclamações sobre coleta de resíduos de serviços de saúde;6;0.03964845040639662
SAUDE;Remoção de contêiner para coleta de lixo domiciliar;6;0.03964845040639662
SAUDE;Crimes contra o meio ambiente;6;0.03964845040639662
SAUDE;Olho Vivo - Reclamações;6;0.03964845040639662
SAUDE;Vistoria e reparo de pontes e viadutos;5;0.033040375338663844
SAUDE;Instalação de placa com nome de rua;5;0.033040375338663844
SAUDE;SPTrans - Sugerir melhorias para o sistema de transporte público por ônibus;5;0.033040375338663844
SAUDE;Córrego - solicitar limpeza;5;0.033040375338663844
SAUDE;Solicitar fiscalização de estabelecimento com venda de bebida alcoólica entre 1h e 5h da manhã;5;0.033040375338663844
SAUDE;Ônibus - Solicitar estudo para alteração de itinerário ou ponto inicial/final;5;0.033040375338663844
SAUDE;Animais silvestres feridos ? Solicitar atendimento veterinário;5;0.033040375338663844
SAUDE;Denunciar terreno com muro danificado/inexistente;5;0.033040375338663844
SAUDE;Denunciar cheiro forte causando incômodo;5;0.033040375338663844
SAUDE;Denunciar fechamento de ruas e vilas;5;0.033040375338663844
SAUDE;Denunciar violência contra mulher;5;0.033040375338663844
SAUDE;Trabalho Infantil - Solicitar atendimento social para criança ou adolescente;5;0.033040375338663844
SAUDE;Solicitar plantio de árvores em passeio público ou calçada;4;0.026432300270931075
SAUDE;Poluição do ar - Denunciar fumaça, fuligem, poeira e outras partículas;4;0.026432300270931075
SAUDE;Deslizamento;4;0.026432300270931075
SAUDE;Solicitar certidão de numeração e denominação de imóveis;4;0.026432300270931075
SAUDE;Denúncia de má conduta dos funcionários de limpeza;4;0.026432300270931075
SAUDE;Vaga de estacionamento na via - solicitar desativação ou modificação;4;0.026432300270931075
SAUDE;Denunciar janela ou abertura a menos de 1,50m do vizinho;4;0.026432300270931075
SAUDE;Ponto de ônibus ? Solicitar reinstalação e/ou substituição de modelo antigo (madeira ou tubo) por modelo novo (totem metálico);3;0.01982422520319831
SAUDE;Atitude Suspeita;3;0.01982422520319831
SAUDE;Ônibus - Solicitar limpeza e higienização;3;0.01982422520319831
SAUDE;Denúncia de má conduta dos funcionários (motoristas /coletores);3;0.01982422520319831
SAUDE;Guarda Civil Metropolitana (GCM) ? Fazer crítica ou reclamação;3;0.01982422520319831
SAUDE;Fazer reclamação de falta de lavagem de calçadões;3;0.01982422520319831
SAUDE;Avaliação de animal em sofrimento sem proprietário para eutanásia (morte sem dor);3;0.01982422520319831
SAUDE;Avisar sobre animal agressor em vias públicas;3;0.01982422520319831
SAUDE;Reparo e manutenção de relógios de rua;3;0.01982422520319831
SAUDE;Ônibus - Reclamar de falta de comunicado sobre alterações na linha;3;0.01982422520319831
SAUDE;Sugerir criação e ampliação de vagas para Idoso/Defis em vias públicas;3;0.01982422520319831
SAUDE;Denunciar negligência e abandono de pessoa idosa;3;0.01982422520319831
SAUDE;Implantação de coleta porta-porta;2;0.013216150135465538
SAUDE;Árvore em área interna - Solicitar avaliação da Prefeitura;2;0.013216150135465538
SAUDE;Denunciar má conduta de empregados da CET;2;0.013216150135465538
SAUDE;Ônibus - Elogiar ou sugerir melhorias ao Sistema Olho Vivo;2;0.013216150135465538
SAUDE;Bilhete Único - Relatar erro de cobrança em integração (ônibus e mêtro/trem);2;0.013216150135465538
SAUDE;Ônibus ? Solicitar criação ou reativação de linha;2;0.013216150135465538
SAUDE;[Solicitado pela Defesa Civil ? uso interno]  Vistoria em área de risco;2;0.013216150135465538
SAUDE;Incêndio;2;0.013216150135465538
SAUDE;Risco de deslizamento;2;0.013216150135465538
SAUDE;Bilhete Único - Solicitar instalação de pontos de venda e recarga;2;0.013216150135465538
SAUDE;Ciclofaixas de lazer - Solicitar avaliação;2;0.013216150135465538
SAUDE;Ausência de coleta do contêiner para coleta seletiva;2;0.013216150135465538
SAUDE;Ônibus - Reparar catraca eletrônica, validador ou terminal de recarga com falha;2;0.013216150135465538
SAUDE;Acessibilidade - Solicitar fiscalização em edificações;2;0.013216150135465538
SAUDE;Ônibus - Solicitar reparo de problemas mecânicos;2;0.013216150135465538
SAUDE;Destelhamento;2;0.013216150135465538
SAUDE;Denunciar violência e maus tratos de criança ou adolescente;2;0.013216150135465538
SAUDE;Denunciar negligência e abandono de criança ou adolescente;2;0.013216150135465538
SAUDE;Maria da Penha;2;0.013216150135465538
SAUDE;Táxi - Denunciar desobediência ao regulamento de Ponto de Taxi;2;0.013216150135465538
SAUDE;Vaga de estacionamento na via - solicitar análise de proibição;2;0.013216150135465538
SAUDE;Táxi - Denunciar cobrança indevida durante viagem;2;0.013216150135465538
SAUDE;Ocorrências com Drogas;2;0.013216150135465538
SAUDE;Roubo ou tentativa de roubo;1;0.006608075067732769
SAUDE;Praças - solicitar manutenção de equipamentos de ginástica;1;0.006608075067732769
SAUDE;ATENDE+ - Reclamar de conduta de motorista;1;0.006608075067732769
SAUDE;Perturbação do sossego;1;0.006608075067732769
SAUDE;Denunciar violência e discriminação contra pessoa usuária de drogas;1;0.006608075067732769
SAUDE;Bilhete Único - Denúncia de uso irregular;1;0.006608075067732769
SAUDE;Alagamento;1;0.006608075067732769
SAUDE;Sugerir obras de drenagem em córregos;1;0.006608075067732769
SAUDE;WiFi Livre SP - Sugerir local para instalação;1;0.006608075067732769
SAUDE;Transporte Escolar - Denúncia ou reclamação de irregularidades ou problemas no transporte;1;0.006608075067732769
SAUDE;Ônibus ? Elogiar empresa operadora;1;0.006608075067732769
SAUDE;Bilhete Único - Reclamar sobre atendimento em postos de recarga;1;0.006608075067732769
SAUDE;Avisar  sobre animal encontrado com Registro Geral do Animal (RGA);1;0.006608075067732769
SAUDE;Animal de grande porte solto - Solicitar remoção;1;0.006608075067732769
SAUDE;Descarte de entulho em flagrante;1;0.006608075067732769
SAUDE;Ecoponto - Fazer reclamação;1;0.006608075067732769
SAUDE;Agressão;1;0.006608075067732769
SAUDE;Ocorrência médica com pessoa;1;0.006608075067732769
SAUDE;Denúncia de lançamento de esgoto em córrego;1;0.006608075067732769
SAUDE;Remoção do contêiner de coleta seletiva;1;0.006608075067732769
SAUDE;Solicitar fiscalização de estacionamentos particulares;1;0.006608075067732769
SAUDE;Programa Bolsa Família ? Denunciar cadastramento/recebimento de benefício indevido;1;0.006608075067732769
SAUDE;Denunciar irregularidade na venda de Cartão Azul Digital ? CAD por postos credenciados;1;0.006608075067732769
SAUDE;Denúncia de condições inadequadas de equipamentos de transportes (elevadores, escadas rolantes, plataforma de elevação vertical);1;0.006608075067732769
SAUDE;Extorsão;1;0.006608075067732769
SAUDE;Faixas e corredores de ônibus - Solicitar avaliação de problemas;1;0.006608075067732769
SAUDE;Estações de bicicletas compartilhadas - Sugerir instalação de nova estação;1;0.006608075067732769
SAUDE;Denúncia de colocação de lixo reciclável fora do horário de coleta;1;0.006608075067732769
SAUDE;Transporte Escolar Gratuito - Denúncia de conduta ou postura do condutor;1;0.006608075067732769
SAUDE;Denunciar irregularidades em creches conveniadas;1;0.006608075067732769
SAUDE;Transporte Escolar Gratuito - Denúncia de irregularidade no transporte escolar;1;0.006608075067732769
SAUDE;Denunciar apologia e incitação a crimes contra a vida;1;0.006608075067732769
SAUDE;Ônibus - Solicitar criação de partida em uma linha;1;0.006608075067732769
SAUDE;Pichação;1;0.006608075067732769
SAUDE;Carga Frete - Denunciar irregularidades;1;0.006608075067732769
SAUDE;ATENDE+ - Reclamar sobre descumprimento de horários;1;0.006608075067732769
SAUDE;Solicitar certidão de demolição de imóveis;1;0.006608075067732769
SOCORRO;Tapa-buraco;1141;19.561117778158753
SOCORRO;Árvore ? Solicitar avaliação em calçadas e praças para fins de poda ou remoção;582;9.977713012172124
SOCORRO;Entulho e grandes objetos em via pública - solicitar remoção;470;8.057603291616664
SOCORRO;Reclamação;224;3.8402194411109205
SOCORRO;Solicitar limpeza de bueiros, boca de lobo e poços de visita;215;3.685924909994857
SOCORRO;Reclamação de poluição sonora - PSIU;203;3.4801988685067715
SOCORRO;Praça e canteiro central - solicitar roçada;183;3.1373221326932965
SOCORRO;Guias e sarjetas - Solicitar capinação;175;3.000171438367907
SOCORRO;Guias, sarjetas e sarjetões - solicitar manutenção;170;2.914452254414538
SOCORRO;Solicitar remoção de veículo/carcaça abandonado na via pública;120;2.0572604148808504
SOCORRO;Baixas temperaturas ? Solicitar atendimento social;113;1.937253557346134
SOCORRO;Lixeiras públicas - solicitar instalação, manutenção ou limpeza;89;1.525801474369964
SOCORRO;Ocorrências com animais silvestres;86;1.4743699639979428
SOCORRO;Ônibus - Denunciar motorista por não atender ao sinal de embarque e desembarque;78;1.3372192696725527
SOCORRO;Tapa-buraco em faixa exclusiva ou corredor de ônibus;76;1.3029315960912053
SOCORRO;Reformar galerias de águas de chuvas (pluviais);74;1.2686439225098578
SOCORRO;Ônibus ? Denunciar motorista, cobrador ou fiscal por atitude inadequada;67;1.1486370649751416
SOCORRO;Abelhas e Vespas - Solicitar vistoria em ninhos;66;1.1314932281844678
SOCORRO;Ônibus - Reclamar de intervalo excessivo da linha;66;1.1314932281844678
SOCORRO;Instalação e remoção de lixeira;65;1.114349391393794
SOCORRO;Fazer reclamação de falta de varrição;56;0.9600548602777301
SOCORRO;Solicitar fiscalização de obra e reforma em imóvel particular;54;0.9257671866963826
SOCORRO;Ônibus - Denunciar motorista por direção perigosa;49;0.8400480027430138
SOCORRO;Drenagem de água da chuva - Bueiros e bocas de lobo;47;0.8057603291616663
SOCORRO;Pessoa em situação de rua ? Solicitar atendimento social;47;0.8057603291616663
SOCORRO;Queda de árvore;46;0.7886164923709925
SOCORRO;Ponto de ônibus ? Solicitar manutenção, conserto e/ou limpeza de equipamento existente;40;0.6857534716269501
SOCORRO;Denunciar condições inadequadas de criação;38;0.6514657980456027
SOCORRO;Circulação e acesso de veículos e pessoas - Solicitar avaliação;37;0.6343219612549289
SOCORRO;Denunciar falta de limpeza de terrenos e imóveis particulares;35;0.6000342876735814
SOCORRO;Árvore em área interna ? Solicitar autorização para remoção de árvore com apresentação de laudo;35;0.6000342876735814
SOCORRO;Pernilongo/Mosquito - Solicitar vistoria em local infestado;33;0.5657466140922339
SOCORRO;Risco iminente de queda de árvore;33;0.5657466140922339
SOCORRO;Manutenção de placas de trânsito;33;0.5657466140922339
SOCORRO;Queda de galho;32;0.5486027773015602
SOCORRO;Intensificar fiscalização de veículos estacionados/parados irregularmente;32;0.5486027773015602
SOCORRO;Sinalização horizontal apagada (pintura de solo) ? Solicitar repintura;31;0.5314589405108864
SOCORRO;Solicitar remoção de animal morto em via pública;30;0.5143151037202126
SOCORRO;Comércio, serviço e indústria - solicitar fiscalização de funcionamento;29;0.4971712669295389
SOCORRO;Árvore em área interna - Comunicar poda à Prefeitura;26;0.4457397565575175
SOCORRO;Ratos - Solicitar vistoria em local infestado;25;0.4285959197668438
SOCORRO;Apoio a agente público;23;0.39430824618549626
SOCORRO;Devoluções e Restituições ? Fale com a Fazenda;23;0.39430824618549626
SOCORRO;Água limpa e parada ? Solicitar vistoria de local com acúmulo;22;0.3771644093948226
SOCORRO;Foco de dengue - Solicitar vistoria de local com água parada;22;0.3771644093948226
SOCORRO;Córrego - solicitar limpeza;20;0.34287673581347505
SOCORRO;Denunciar descarte irregular de entulho e outros resíduos em área pública;19;0.32573289902280134
SOCORRO;Praças - sugerir reforma e revitalização;18;0.30858906223212756
SOCORRO;Animal de grande porte solto - Solicitar remoção;17;0.2914452254414538
SOCORRO;Calçada pública - solicitar manutenção;16;0.2743013886507801
SOCORRO;Semáforo de veículos e pedestres - Sugerir ajuste de tempo;16;0.2743013886507801
SOCORRO;Solicitar lavagem de calçadões e locais públicos;15;0.2571575518601063
SOCORRO;Instalação de contêiner para coleta de lixo domiciliar;15;0.2571575518601063
SOCORRO;Morcegos - Reclamar sobre local com morcegos;14;0.24001371506943253
SOCORRO;Denunciar reserva irregular de vaga;14;0.24001371506943253
SOCORRO;Calçada particular - denunciar calçada danificada ou inexistente;14;0.24001371506943253
SOCORRO;Parques ? Reclamar sobre manutenção e limpeza;13;0.22286987827875876
SOCORRO;Pombos - Solicitar vistoria em local infestado;13;0.22286987827875876
SOCORRO;Árvore - denunciar poda ou remoção não autorizada;12;0.20572604148808502
SOCORRO;Solicitar certidão de auto de multa de imóvel;12;0.20572604148808502
SOCORRO;Árvore em área interna - Solicitar avaliação da Prefeitura;11;0.1885822046974113
SOCORRO;Bilhete Único - Relatar falha na recarga;11;0.1885822046974113
SOCORRO;Acessibilidade - solicitar avaliação de obstáculo na calçada;11;0.1885822046974113
SOCORRO;Remoção de contêiner para coleta de lixo domiciliar;11;0.1885822046974113
SOCORRO;Guias e Postes - Solicitar pintura;11;0.1885822046974113
SOCORRO;Vielas e escadarias - solicitar manutenção;10;0.17143836790673753
SOCORRO;Selo de identificação de estabelecimento gerador de resíduos de saúde ? 1ª e 2ª via;10;0.17143836790673753
SOCORRO;Ônibus - Manutenção do veículo em geral;10;0.17143836790673753
SOCORRO;Erosão;9;0.15429453111606378
SOCORRO;Avisar sobre animal agressor em vias públicas;9;0.15429453111606378
SOCORRO;Ônibus ? Solicitar implantação de ponto ou abrigo;9;0.15429453111606378
SOCORRO;Risco de desabamento;9;0.15429453111606378
SOCORRO;Reclamação Anônima (Uso exclusivo da Ouvidoria);9;0.15429453111606378
SOCORRO;Castrar cães e gatos gratuitamente;9;0.15429453111606378
SOCORRO;Travessia de pedestres - Solicitar avaliação;9;0.15429453111606378
SOCORRO;Recolocação e ajuste de paralelepípedo;8;0.13715069432539004
SOCORRO;Animais silvestres feridos ? Solicitar atendimento veterinário;8;0.13715069432539004
SOCORRO;Escorpião - Solicitar vistoria de local com escorpiões;8;0.13715069432539004
SOCORRO;Denunciar loteamento irregular ou clandestino;8;0.13715069432539004
SOCORRO;Cata Bagulho - Fazer reclamação de não retirada de material;7;0.12000685753471627
SOCORRO;Praças - Solicitar manutenção de equipamentos (mesas, bancos, brinquedos e equipamentos de ginástica);7;0.12000685753471627
SOCORRO;Ônibus - Reclamar de descumprimento de partida no ponto inicial/final;7;0.12000685753471627
SOCORRO;Sugerir construção de calçadas em áreas públicas e praças;7;0.12000685753471627
SOCORRO;Rachadura de Edificação;7;0.12000685753471627
SOCORRO;Denúncia de despejo irregular de esgoto ou outros poluentes de águas dentro dos limites do município;7;0.12000685753471627
SOCORRO;Denunciar invasão de áreas municipais;6;0.10286302074404251
SOCORRO;Inundação;6;0.10286302074404251
SOCORRO;Guias para travessia de pedestres - Solicitar rebaixamento;6;0.10286302074404251
SOCORRO;Lixo domiciliar ? Denunciar colocação de lixo fora do horário de coleta;6;0.10286302074404251
SOCORRO;Circulação de caminhões - Solicitar avaliação;6;0.10286302074404251
SOCORRO;Crimes contra o meio ambiente;6;0.10286302074404251
SOCORRO;Ônibus ? Solicitar mudança de ponto ou abrigo;6;0.10286302074404251
SOCORRO;Guia rebaixada - solicitar fiscalização de rebaixamento irregular;6;0.10286302074404251
SOCORRO;Solicitar vistoria e reparo de pontes e viadutos;6;0.10286302074404251
SOCORRO;Outras ocorrências em escolas;5;0.08571918395336876
SOCORRO;Árvore em área interna - Comunicar remoção ou poda emergencial à Prefeitura;5;0.08571918395336876
SOCORRO;Pedido de esclarecimento sobre áreas contaminadas no município de São Paulo;5;0.08571918395336876
SOCORRO;Solicitar limpeza da via pública após enchentes ou eventos;5;0.08571918395336876
SOCORRO;Denunciar má conduta de empregados da CET;5;0.08571918395336876
SOCORRO;Maria da Penha;4;0.06857534716269502
SOCORRO;Vaga de estacionamento na via - solicitar análise de proibição;4;0.06857534716269502
SOCORRO;Ônibus - Reclamar de veículo com superlotação;4;0.06857534716269502
SOCORRO;Avaliação de animal em sofrimento sem proprietário para eutanásia (morte sem dor);4;0.06857534716269502
SOCORRO;Ônibus - Reclamar de motorista por atraso na partida;4;0.06857534716269502
SOCORRO;Remoção do contêiner de coleta seletiva;4;0.06857534716269502
SOCORRO;Intensificar fiscalização de veículos em movimento;4;0.06857534716269502
SOCORRO;Denunciar caçamba irregular de entulho de construção;4;0.06857534716269502
SOCORRO;Altas Temperaturas - Solicitar Atendimento Social;4;0.06857534716269502
SOCORRO;Autos de Infração - Fale com a Fazenda;3;0.051431510372021254
SOCORRO;Ônibus - Denunciar alteração de itinerário ou ponto inicial/final;3;0.051431510372021254
SOCORRO;Ônibus - Solicitar estudo para alteração de itinerário ou ponto inicial/final;3;0.051431510372021254
SOCORRO;Desabamento;3;0.051431510372021254
SOCORRO;[Solicitado pela Defesa Civil ? uso interno]  Vistoria em área de risco;3;0.051431510372021254
SOCORRO;Ônibus - Solicitar reparo de problemas mecânicos;3;0.051431510372021254
SOCORRO;Reclamações sobre coleta de lixo domiciliar;3;0.051431510372021254
SOCORRO;Ecoponto - Fazer reclamação;3;0.051431510372021254
SOCORRO;Solicitar fiscalização de feira livre;3;0.051431510372021254
SOCORRO;Solicitar fiscalização de ausência de vagas reservadas em estabelecimento comercial;3;0.051431510372021254
SOCORRO;Solicitação de policiamento;3;0.051431510372021254
SOCORRO;Denunciar cheiro forte causando incômodo;3;0.051431510372021254
SOCORRO;Solicitar fiscalização de estabelecimento com venda de bebida alcoólica entre 1h e 5h da manhã;3;0.051431510372021254
SOCORRO;Cães e gatos invasores de instituições públicas - Solicitar avaliação;3;0.051431510372021254
SOCORRO;Reclamar sobre eventos na via;3;0.051431510372021254
SOCORRO;Denunciar janela ou abertura a menos de 1,50m do vizinho;3;0.051431510372021254
SOCORRO;Ônibus - Elogiar o(a) motorista, cobrador(a) ou fiscal;3;0.051431510372021254
SOCORRO;Ocorrências com Drogas;3;0.051431510372021254
SOCORRO;Bilhete Único - Relatar erro de cobrança em integração (ônibus e metrô/trem);3;0.051431510372021254
SOCORRO;Denúncia de edificação não adaptada às normas de segurança;3;0.051431510372021254
SOCORRO;Publicidade - solicitar fiscalização de publicidade irregular;3;0.051431510372021254
SOCORRO;Denunciar material de construção depositado em vias públicas;3;0.051431510372021254
SOCORRO;Poluição do ar - Denunciar fumaça, fuligem, poeira e outras partículas;2;0.03428767358134751
SOCORRO;Manutenção de placa com nome de rua;2;0.03428767358134751
SOCORRO;Solicitar fiscalização de estacionamentos particulares;2;0.03428767358134751
SOCORRO;Denúncia de grande gerador de resíduos colocando lixo na coleta normal;2;0.03428767358134751
SOCORRO;Coleta seletiva - Solicitar manutenção de contêiner;2;0.03428767358134751
SOCORRO;Instalação de contêiner para coleta seletiva;2;0.03428767358134751
SOCORRO;Ausência de coleta do contêiner para coleta seletiva;2;0.03428767358134751
SOCORRO;Sugerir criação e ampliação de estacionamento de veículos em vias públicas;2;0.03428767358134751
SOCORRO;Uniforme escolar - Avisar sobre problemas na compra dos uniformes;2;0.03428767358134751
SOCORRO;Ônibus - Reparar catraca eletrônica, validador ou terminal de recarga com falha;2;0.03428767358134751
SOCORRO;Sugerir instalação de mobiliário (mesas, bancos, brinquedos, equipamentos de ginástica) em áreas públicas e praças;2;0.03428767358134751
SOCORRO;SPTrans - Sugerir melhorias para o sistema de transporte público por ônibus;2;0.03428767358134751
SOCORRO;Microdrenagem;2;0.03428767358134751
SOCORRO;Solicitar fiscalização de ambulantes;2;0.03428767358134751
SOCORRO;Ônibus - Reclamar de falta de comunicado sobre alterações na linha;2;0.03428767358134751
SOCORRO;Denunciar violência e maus tratos de criança ou adolescente;2;0.03428767358134751
SOCORRO;Taxi / Aplicativos - Denúncia de conduta ou postura do condutor;2;0.03428767358134751
SOCORRO;Reclamações sobre coleta seletiva;1;0.017143836790673755
SOCORRO;Instalação de placa com nome de rua;1;0.017143836790673755
SOCORRO;Feira Livre - Fazer reclamação sobre falta de limpeza da rua;1;0.017143836790673755
SOCORRO;Alagamento;1;0.017143836790673755
SOCORRO;Denúncia de má conduta dos funcionários de limpeza;1;0.017143836790673755
SOCORRO;ATENDE+ - Comunicar colisão de veículo do Atende+;1;0.017143836790673755
SOCORRO;Auxílio Brasil - Denunciar cadastramento/recebimento de benefício indevido;1;0.017143836790673755
SOCORRO;Denunciar fechamento de ruas e vilas;1;0.017143836790673755
SOCORRO;Solicitar fiscalização de valet;1;0.017143836790673755
SOCORRO;Solicitar limpeza e manutenção de monumentos públicos;1;0.017143836790673755
SOCORRO;Solicitar plantio de árvores em passeio público ou calçada;1;0.017143836790673755
SOCORRO;Reclamações sobre coleta de resíduos de serviços de saúde;1;0.017143836790673755
SOCORRO;Denunciar violência e maus tratos de pessoa idosa;1;0.017143836790673755
SOCORRO;Fornecimento de mudas de árvores ao cidadão - Viveiro Manequinho Lopes;1;0.017143836790673755
SOCORRO;Sacos de varrição - Fazer reclamação de falta de remoção;1;0.017143836790673755
SOCORRO;Obra de arte (danificada);1;0.017143836790673755
SOCORRO;Denunciar violação de direitos humanos da população em situação de rua;1;0.017143836790673755
SOCORRO;Ônibus - Solicitar limpeza e higienização;1;0.017143836790673755
SOCORRO;WiFi Livre SP - Sugerir local para instalação;1;0.017143836790673755
SOCORRO;Guarda Civil Metropolitana (GCM) - Fazer elogio;1;0.017143836790673755
SOCORRO;Ciclovias, ciclofaixas e ciclorrotas - solicitar manutenção da sinalização e pintura;1;0.017143836790673755
SOCORRO;Transporte Escolar Gratuito - Denúncia de conduta ou postura do condutor;1;0.017143836790673755
SOCORRO;Solicitar certidão de demolição de imóveis;1;0.017143836790673755
SOCORRO;Faixas e corredores de ônibus - Solicitar avaliação de problemas;1;0.017143836790673755
SOCORRO;Sugerir criação e ampliação de vagas para Idoso/Defis em vias públicas;1;0.017143836790673755
SOCORRO;Ônibus ? Solicitar criação ou reativação de linha;1;0.017143836790673755
SOCORRO;Ato obsceno;1;0.017143836790673755
BELEM;Baixas temperaturas ? Solicitar atendimento social;4584;38.12375249500998
BELEM;Pessoa em situação de rua ? Solicitar atendimento social;1062;8.832335329341317
BELEM;Entulho e grandes objetos em via pública - solicitar remoção;759;6.312375249500998
BELEM;Tapa-buraco;750;6.2375249500998
BELEM;Árvore ? Solicitar avaliação em calçadas e praças para fins de poda ou remoção;524;4.357950765136394
BELEM;Solicitar remoção de veículo/carcaça abandonado na via pública;272;2.262142381902861
BELEM;Reclamação de poluição sonora - PSIU;241;2.0043246839654025
BELEM;Reclamação;235;1.9544244843646041
BELEM;Apoio a agente público;230;1.912840984697272
BELEM;Guias, sarjetas e sarjetões - solicitar manutenção;184;1.5302727877578177
BELEM;Altas Temperaturas - Solicitar Atendimento Social;170;1.4138389886892881
BELEM;Solicitar limpeza de bueiros, boca de lobo e poços de visita;161;1.3389886892880905
BELEM;Fazer reclamação de falta de varrição;155;1.289088489687292
BELEM;Guias e sarjetas - Solicitar capinação;135;1.122754491017964
BELEM;Ônibus - Reclamar de intervalo excessivo da linha;134;1.1144377910844976
BELEM;Solicitar fiscalização de obra e reforma em imóvel particular;128;1.0645375914836992
BELEM;Comércio, serviço e indústria - solicitar fiscalização de funcionamento;123;1.0229540918163673
BELEM;Praça e canteiro central - solicitar roçada;122;1.0146373918829008
BELEM;Ônibus ? Denunciar motorista, cobrador ou fiscal por atitude inadequada;106;0.8815701929474385
BELEM;Ônibus - Denunciar motorista por não atender ao sinal de embarque e desembarque;92;0.7651363938789089
BELEM;Lixeiras públicas - solicitar instalação, manutenção ou limpeza;84;0.6986027944111777
BELEM;Intensificar fiscalização de veículos estacionados/parados irregularmente;67;0.5572188955422488
BELEM;Denunciar descarte irregular de entulho e outros resíduos em área pública;63;0.5239520958083832
BELEM;Reformar galerias de águas de chuvas (pluviais);61;0.5073186959414504
BELEM;Abelhas e Vespas - Solicitar vistoria em ninhos;58;0.4823685961410512
BELEM;Tapa-buraco em faixa exclusiva ou corredor de ônibus;51;0.4241516966067864
BELEM;Acessibilidade - solicitar avaliação de obstáculo na calçada;45;0.37425149700598803
BELEM;Ratos - Solicitar vistoria em local infestado;43;0.35761809713905524
BELEM;Calçada pública - solicitar manutenção;40;0.332667997338656
BELEM;Circulação e acesso de veículos e pessoas - Solicitar avaliação;38;0.3160345974717232
BELEM;Ônibus - Reclamar de descumprimento de partida no ponto inicial/final;37;0.30771789753825685
BELEM;Solicitar remoção de animal morto em via pública;37;0.30771789753825685
BELEM;Calçada particular - denunciar calçada danificada ou inexistente;34;0.28276779773785765
BELEM;Semáforo de veículos e pedestres - Sugerir ajuste de tempo;29;0.2411842980705256
BELEM;Ocorrências com animais silvestres;29;0.2411842980705256
BELEM;Instalação e remoção de lixeira;28;0.2328675981370592
BELEM;Bilhete Único - Relatar falha na recarga;27;0.2245508982035928
BELEM;Queda de árvore;25;0.20791749833666
BELEM;Denunciar falta de limpeza de terrenos e imóveis particulares;25;0.20791749833666
BELEM;Lixo domiciliar ? Denunciar colocação de lixo fora do horário de coleta;25;0.20791749833666
BELEM;Ônibus - Denunciar motorista por direção perigosa;23;0.19128409846972722
BELEM;Denunciar violação de direitos humanos da população em situação de rua;23;0.19128409846972722
BELEM;Devoluções e Restituições ? Fale com a Fazenda;22;0.18296739853626082
BELEM;Manutenção de placas de trânsito;22;0.18296739853626082
BELEM;Ônibus - Manutenção do veículo em geral;22;0.18296739853626082
BELEM;Árvore em área interna ? Solicitar autorização para remoção de árvore com apresentação de laudo;21;0.17465069860279442
BELEM;Árvore em área interna - Comunicar poda à Prefeitura;20;0.166333998669328
BELEM;Foco de dengue - Solicitar vistoria de local com água parada;20;0.166333998669328
BELEM;Recolocação e ajuste de paralelepípedo;19;0.1580172987358616
BELEM;Reclamações sobre coleta de lixo domiciliar;19;0.1580172987358616
BELEM;Drenagem de água da chuva - Bueiros e bocas de lobo;19;0.1580172987358616
BELEM;Queda de galho;18;0.14970059880239522
BELEM;Risco iminente de queda de árvore;16;0.1330671989354624
BELEM;Denunciar invasão de áreas municipais;16;0.1330671989354624
BELEM;Denunciar condições inadequadas de criação;16;0.1330671989354624
BELEM;Solicitar fiscalização de feira livre;15;0.124750499001996
BELEM;Rachadura de Edificação;15;0.124750499001996
BELEM;Solicitar fiscalização de ambulantes;15;0.124750499001996
BELEM;Denunciar reserva irregular de vaga;15;0.124750499001996
BELEM;Árvore - denunciar poda ou remoção não autorizada;15;0.124750499001996
BELEM;Ameaça;15;0.124750499001996
BELEM;Ônibus - Reclamar de veículo com superlotação;15;0.124750499001996
BELEM;Água limpa e parada ? Solicitar vistoria de local com acúmulo;14;0.1164337990685296
BELEM;Sinalização horizontal apagada (pintura de solo) ? Solicitar repintura;14;0.1164337990685296
BELEM;Intensificar fiscalização de veículos em movimento;13;0.1081170991350632
BELEM;SPTrans - Sugerir melhorias para o sistema de transporte público por ônibus;13;0.1081170991350632
BELEM;Guias e Postes - Solicitar pintura;13;0.1081170991350632
BELEM;Reclamação Anônima (Uso exclusivo da Ouvidoria);13;0.1081170991350632
BELEM;Risco de desabamento;12;0.09980039920159679
BELEM;Solicitar fiscalização de estabelecimento com venda de bebida alcoólica entre 1h e 5h da manhã;12;0.09980039920159679
BELEM;Avaliação de animal em sofrimento sem proprietário para eutanásia (morte sem dor);11;0.09148369926813041
BELEM;Cata Bagulho - Fazer reclamação de não retirada de material;11;0.09148369926813041
BELEM;Ponto de ônibus ? Solicitar manutenção, conserto e/ou limpeza de equipamento existente;11;0.09148369926813041
BELEM;Pombos - Solicitar vistoria em local infestado;10;0.083166999334664
BELEM;Travessia de pedestres - Solicitar avaliação;10;0.083166999334664
BELEM;Ônibus - Elogiar o(a) motorista, cobrador(a) ou fiscal;10;0.083166999334664
BELEM;Denúncia de grande gerador de resíduos colocando lixo na coleta normal;10;0.083166999334664
BELEM;Solicitar limpeza da via pública após enchentes ou eventos;9;0.07485029940119761
BELEM;Outras ocorrências em escolas;9;0.07485029940119761
BELEM;Sacos de varrição - Fazer reclamação de falta de remoção;9;0.07485029940119761
